2025-06-26 07:09:12 | INFO | bilibili-crawler | {'code': 0, 'message': '0', 'ttl': 1, 'data': '1.小朋友们大家好，我是你们爷爷最喜欢的超威一列姆！\r\n2.在过去的一年里，我创作了无数脍炙人口的歌曲，常常被人夸赞高产似雌豚。\r\n3.接下来的日子里我会一如既往地勤勉创作，争取继续保持现在的产量，文体两开花。\r\n4.我感觉照这个势头和速度下去别说日常更新不在话下，连出张新专辑都指日可待了啊。\r\n5.也感谢你们一如既往的支持和鼓励，我会注意身体，不把自己累垮掉的。\r\n6.我个人不建议你们在评论区里艾特任何UP主，我真的不建议，当然你们非要这么做我也没办法的。'}
2025-06-26 07:48:33 | INFO | bilibili-crawler | 年度:2023
2025-06-26 07:48:34 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第81期-2023年度-20250626_074834_160340.json
2025-06-26 07:48:34 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第80期-2023年度-20250626_074834_464092.json
2025-06-26 07:48:34 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第79期-2023年度-20250626_074834_759819.json
2025-06-26 07:48:35 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第78期-2023年度-20250626_074835_026278.json
2025-06-26 07:48:35 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第77期-2023年度-20250626_074835_303352.json
2025-06-26 07:48:35 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第76期-2023年度-20250626_074835_587648.json
2025-06-26 07:48:35 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第75期-2023年度-20250626_074835_880118.json
2025-06-26 07:48:36 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第74期-2023年度-20250626_074836_233700.json
2025-06-26 07:48:36 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第73期-2023年度-20250626_074836_820925.json
2025-06-26 07:48:37 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第72期-2023年度-20250626_074837_122750.json
2025-06-26 07:48:37 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第71期-2023年度-20250626_074837_468219.json
2025-06-26 07:48:37 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第70期-2023年度-20250626_074837_776981.json
2025-06-26 07:48:38 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第69期-2023年度-20250626_074838_086312.json
2025-06-26 07:48:38 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第68期-2023年度-20250626_074838_394788.json
2025-06-26 07:48:38 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第67期-2023年度-20250626_074838_740343.json
2025-06-26 07:48:39 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第66期-2023年度-20250626_074839_017796.json
2025-06-26 07:48:39 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第65期-2023年度-20250626_074839_304052.json
2025-06-26 07:48:39 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第64期-2023年度-20250626_074839_583149.json
2025-06-26 07:48:39 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第63期-2023年度-20250626_074839_871274.json
2025-06-26 07:48:40 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第62期-2023年度-20250626_074840_157774.json
2025-06-26 07:48:40 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第61期-2023年度-20250626_074840_434614.json
2025-06-26 07:48:40 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第60期-2023年度-20250626_074840_734413.json
2025-06-26 07:48:41 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第59期-2023年度-20250626_074841_031841.json
2025-06-26 07:48:41 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第58期-2023年度-20250626_074841_323271.json
2025-06-26 07:48:41 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第57期-2023年度-20250626_074841_629017.json
2025-06-26 07:48:41 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第56期-2023年度-20250626_074841_915797.json
2025-06-26 07:48:42 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第55期-2023年度-20250626_074842_197523.json
2025-06-26 07:48:42 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第54期-2023年度-20250626_074842_490715.json
2025-06-26 07:48:42 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第53期-2023年度-20250626_074842_786723.json
2025-06-26 07:48:43 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第52期-2023年度-20250626_074843_087454.json
2025-06-26 07:48:43 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第51期-2023年度-20250626_074843_368978.json
2025-06-26 07:48:43 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第50期-2023年度-20250626_074843_648847.json
2025-06-26 07:48:43 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第49期-2023年度-20250626_074843_946925.json
2025-06-26 07:48:44 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第48期-2023年度-20250626_074844_246300.json
2025-06-26 07:48:44 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第47期-2023年度-20250626_074844_551245.json
2025-06-26 07:48:44 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第46期-2023年度-20250626_074844_915738.json
2025-06-26 07:48:45 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第45期-2023年度-20250626_074845_200350.json
2025-06-26 07:48:45 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第44期-2023年度-20250626_074845_500780.json
2025-06-26 07:48:45 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第43期-2023年度-20250626_074845_829817.json
2025-06-26 07:48:46 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第42期-2023年度-20250626_074846_113390.json
2025-06-26 07:48:46 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第41期-2023年度-20250626_074846_389631.json
2025-06-26 07:48:46 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第40期-2023年度-20250626_074846_694647.json
2025-06-26 07:48:47 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第39期-2023年度-20250626_074847_005750.json
2025-06-26 07:48:47 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第38期-2023年度-20250626_074847_306593.json
2025-06-26 07:48:47 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第37期-2023年度-20250626_074847_602196.json
2025-06-26 07:48:47 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第36期-2023年度-20250626_074847_899411.json
2025-06-26 07:48:48 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第35期-2023年度-20250626_074848_206745.json
2025-06-26 07:48:48 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第34期-2023年度-20250626_074848_510212.json
2025-06-26 07:48:48 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第33期-2023年度-20250626_074848_804037.json
2025-06-26 07:48:49 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第32期-2023年度-20250626_074849_099376.json
2025-06-26 07:48:49 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第31期-2023年度-20250626_074849_402601.json
2025-06-26 07:48:49 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第30期-2023年度-20250626_074849_740188.json
2025-06-26 07:48:49 | INFO | bilibili-crawler | 年度:2024
2025-06-26 07:48:50 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第133期-2024年度-20250626_074850_029915.json
2025-06-26 07:48:50 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第132期-2024年度-20250626_074850_307709.json
2025-06-26 07:48:50 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第131期-2024年度-20250626_074850_591694.json
2025-06-26 07:48:50 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第130期-2024年度-20250626_074850_879998.json
2025-06-26 07:48:51 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第129期-2024年度-20250626_074851_186967.json
2025-06-26 07:48:51 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第128期-2024年度-20250626_074851_699852.json
2025-06-26 07:48:51 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第127期-2024年度-20250626_074851_977354.json
2025-06-26 07:48:52 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第126期-2024年度-20250626_074852_262312.json
2025-06-26 07:48:52 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第125期-2024年度-20250626_074852_570445.json
2025-06-26 07:48:52 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第124期-2024年度-20250626_074852_872127.json
2025-06-26 07:48:53 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第123期-2024年度-20250626_074853_135685.json
2025-06-26 07:48:53 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第122期-2024年度-20250626_074853_425197.json
2025-06-26 07:48:53 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第121期-2024年度-20250626_074853_714967.json
2025-06-26 07:48:54 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第120期-2024年度-20250626_074854_007444.json
2025-06-26 07:48:54 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第119期-2024年度-20250626_074854_289178.json
2025-06-26 07:48:54 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第118期-2024年度-20250626_074854_591264.json
2025-06-26 07:48:54 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第117期-2024年度-20250626_074854_899213.json
2025-06-26 07:48:55 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第116期-2024年度-20250626_074855_210335.json
2025-06-26 07:48:55 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第115期-2024年度-20250626_074855_490063.json
2025-06-26 07:48:55 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第114期-2024年度-20250626_074855_774600.json
2025-06-26 07:48:56 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第113期-2024年度-20250626_074856_064997.json
2025-06-26 07:48:56 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第112期-2024年度-20250626_074856_356820.json
2025-06-26 07:48:56 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第111期-2024年度-20250626_074856_658741.json
2025-06-26 07:48:56 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第110期-2024年度-20250626_074856_948658.json
2025-06-26 07:48:57 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第109期-2024年度-20250626_074857_247296.json
2025-06-26 07:48:57 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第108期-2024年度-20250626_074857_562608.json
2025-06-26 07:48:57 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第107期-2024年度-20250626_074857_850776.json
2025-06-26 07:48:58 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第106期-2024年度-20250626_074858_151120.json
2025-06-26 07:48:58 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第105期-2024年度-20250626_074858_457317.json
2025-06-26 07:48:58 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第104期-2024年度-20250626_074858_736727.json
2025-06-26 07:48:59 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第103期-2024年度-20250626_074859_016099.json
2025-06-26 07:48:59 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第102期-2024年度-20250626_074859_307321.json
2025-06-26 07:48:59 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第101期-2024年度-20250626_074859_606225.json
2025-06-26 07:48:59 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第100期-2024年度-20250626_074859_884996.json
2025-06-26 07:49:00 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第99期-2024年度-20250626_074900_157318.json
2025-06-26 07:49:00 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第98期-2024年度-20250626_074900_449391.json
2025-06-26 07:49:00 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第97期-2024年度-20250626_074900_738195.json
2025-06-26 07:49:01 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第96期-2024年度-20250626_074901_037787.json
2025-06-26 07:49:01 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第95期-2024年度-20250626_074901_313752.json
2025-06-26 07:49:01 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第94期-2024年度-20250626_074901_606560.json
2025-06-26 07:49:01 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第93期-2024年度-20250626_074901_879800.json
2025-06-26 07:49:02 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第92期-2024年度-20250626_074902_170016.json
2025-06-26 07:49:02 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第91期-2024年度-20250626_074902_464955.json
2025-06-26 07:49:02 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第90期-2024年度-20250626_074902_752152.json
2025-06-26 07:49:03 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第89期-2024年度-20250626_074903_058162.json
2025-06-26 07:49:03 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第88期-2024年度-20250626_074903_354473.json
2025-06-26 07:49:03 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第87期-2024年度-20250626_074903_665159.json
2025-06-26 07:49:03 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第86期-2024年度-20250626_074903_962708.json
2025-06-26 07:49:04 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第85期-2024年度-20250626_074904_255641.json
2025-06-26 07:49:04 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第84期-2024年度-20250626_074904_549777.json
2025-06-26 07:49:04 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第83期-2024年度-20250626_074904_835769.json
2025-06-26 07:49:05 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第82期-2024年度-20250626_074905_128026.json
2025-06-26 07:49:05 | INFO | bilibili-crawler | 年度:2025
2025-06-26 07:49:05 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第158期-2025年度-20250626_074905_683068.json
2025-06-26 07:49:05 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第157期-2025年度-20250626_074905_987301.json
2025-06-26 07:49:06 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第156期-2025年度-20250626_074906_299080.json
2025-06-26 07:49:06 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第155期-2025年度-20250626_074906_761215.json
2025-06-26 07:49:07 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第154期-2025年度-20250626_074907_039035.json
2025-06-26 07:49:07 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第153期-2025年度-20250626_074907_327414.json
2025-06-26 07:49:07 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第152期-2025年度-20250626_074907_616571.json
2025-06-26 07:49:07 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第151期-2025年度-20250626_074907_898366.json
2025-06-26 07:49:08 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第150期-2025年度-20250626_074908_189498.json
2025-06-26 07:49:08 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第149期-2025年度-20250626_074908_471648.json
2025-06-26 07:49:08 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第148期-2025年度-20250626_074908_795027.json
2025-06-26 07:49:09 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第147期-2025年度-20250626_074909_089879.json
2025-06-26 07:49:09 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第146期-2025年度-20250626_074909_360998.json
2025-06-26 07:49:09 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第145期-2025年度-20250626_074909_650863.json
2025-06-26 07:49:09 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第144期-2025年度-20250626_074909_936413.json
2025-06-26 07:49:10 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第143期-2025年度-20250626_074910_214877.json
2025-06-26 07:49:10 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第142期-2025年度-20250626_074910_510867.json
2025-06-26 07:49:10 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第141期-2025年度-20250626_074910_817533.json
2025-06-26 07:49:11 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第140期-2025年度-20250626_074911_129378.json
2025-06-26 07:49:11 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第139期-2025年度-20250626_074911_425909.json
2025-06-26 07:49:11 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第138期-2025年度-20250626_074911_724239.json
2025-06-26 07:49:12 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第137期-2025年度-20250626_074912_002339.json
2025-06-26 07:49:12 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第136期-2025年度-20250626_074912_309263.json
2025-06-26 07:49:12 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第135期-2025年度-20250626_074912_605217.json
2025-06-26 07:49:12 | INFO | bilibili-crawler | 当前存储的文件为：音频榜单单期信息-热榜-第134期-2025年度-20250626_074912_874265.json
2025-06-26 07:49:12 | INFO | bilibili-crawler | 爬取数据完成
2025-06-26 07:49:12 | INFO | bilibili-crawler | 开始数据清洗
2025-06-26 07:49:14 | INFO | bilibili-crawler | 数据清洗完成
2025-06-26 07:49:14 | INFO | bilibili-crawler | 生成数据分析报告中
2025-06-26 07:49:14 | INFO | bilibili-crawler | 数据分析报告已生成
